"S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","S3.1","S3.2","S3.3"
"Glyma08g08510.2",2.57615938,1.806181881,1.763406798,0.802444419,2.152379961,2.815709867,0.802444419,2.161653477,2.134442499
"Glyma01g01080.1",7.464561829,8.398445304,7.558600313,9.630404941,9.623956769,9.922447104,9.663967168,9.74599936,9.966606457
"Glyma01g38381.1",2.57615938,1.806181881,0.802444419,2.504094126,2.54603671,2.024570893,2.400776787,2.354658205,2.629277496
"Glyma06g48270.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma13g08740.2",0.802444419,0.802444419,2.284122113,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma02g09340.2",3.189934035,2.480108018,2.985693771,3.100206401,2.299330519,2.815709867,2.970397346,3.299105444,3.85248678
"Glyma18g43100.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma07g37890.1",5.591163423,4.851423497,4.995171227,3.82347168,4.474495531,3.295618641,4.936849374,4.999664033,4.771186028
"Glyma11g04160.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma19g35000.2",2.57615938,2.480108018,2.284122113,3.100206401,2.152379961,0.802444419,0.802444419,2.519621769,2.134442499
"Glyma13g40400.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g37160.1",8.056346459,8.371899915,7.958490985,7.639414581,7.555846881,7.798477464,7.162123859,7.587099694,7.431088826
"Glyma06g36530.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma18g16212.1",4.768720191,4.190730225,3.818717943,4.93540082,4.764524293,5.295421716,4.226705426,5.073102941,5.382087334
"Glyma19g30220.5",2.57615938,2.708883726,2.985693771,3.100206401,3.925073038,3.295618641,4.029452583,3.119595914,3.484529468
"Glyma18g19503.2",4.919179105,4.851423497,4.881506842,3.100206401,2.429190874,3.295618641,0.802444419,1.606099385,0.802444419
"Glyma20g38530.1",8.698610374,8.702261353,8.346124366,7.85822608,8.302928027,8.587480766,8.070268062,8.116514053,8.462944173
"Glyma15g23535.1",0.802444419,0.802444419,0.802444419,0.802444419,1.495619672,2.024570893,0.802444419,1.606099385,0.802444419
"Glyma20g29270.1",4.919179105,4.806651191,4.841522825,4.485384761,4.109900021,3.930005221,4.554162475,3.928651336,3.484529468
"Glyma11g14700.1",6.111114732,6.594121628,5.96456364,7.066882008,7.057018453,7.405090152,6.857704456,7.09241316,6.785917358
"Glyma13g16640.2",3.928861976,3.587762083,4.151192353,5.058658307,4.650743819,4.541038243,5.969437186,6.054682515,6.322400947
"Glyma12g36620.4",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma14g07440.2",4.409914796,3.788031682,4.420187929,5.17215966,4.501046635,4.051948721,3.800033846,3.565451044,3.680652147
"Glyma09g27640.1",4.409914796,3.353473394,4.841522825,5.553342477,4.650743819,4.365060981,4.693415826,4.692726999,4.771186028
"Glyma19g39740.1",5.591163423,5.85604832,5.319782443,5.711719484,5.243504132,5.855276521,5.525432095,5.8613558,6.202448784
"Glyma02g04180.1",5.910758846,5.833970999,5.786996821,4.08008541,2.429190874,2.485804332,2.400776787,1.780646184,2.979755932
"Glyma09g32261.1",4.409914796,0.802444419,3.687729849,0.802444419,1.495619672,0.802444419,1.960025921,0.802444419,0.802444419
"Glyma18g47435.1",3.60822179,3.963154457,3.262081821,2.504094126,4.001936034,3.930005221,4.399832955,4.055990971,3.85248678
"Glyma13g23790.4",5.294105324,4.712672381,5.631956646,6.21321582,5.848288659,5.787444605,6.45193941,6.612694559,7.168486885
"Glyma17g02330.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma08g01760.1",7.771004483,7.916687957,7.721128774,7.697306947,7.590056139,8.013958589,8.12638048,8.034856688,8.260176339
"Glyma17g01010.4",4.919179105,4.977911166,4.920405151,2.504094126,2.152379961,2.485804332,2.400776787,1.925188497,0.802444419
"Glyma10g38940.1",5.498797641,4.894838485,4.861654348,6.159279455,5.707930745,5.140715616,5.487793233,5.252342192,5.205851824
"Glyma20g38140.1",3.60822179,4.324366604,3.381516002,0.802444419,0.802444419,0.802444419,2.717845277,2.664562324,2.134442499
"Glyma15g13290.1",4.189719725,4.446507418,4.939465402,5.277342903,5.179443994,5.390017368,5.597878471,5.108459303,5.724814166
"Glyma13g34790.1",0.802444419,0.802444419,2.138459829,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma08g15130.2",3.189934035,3.587762083,3.262081821,4.08008541,3.514821475,3.077327899,4.479085791,4.301300759,4.591037204
"Glyma13g18820.1",3.60822179,4.503860824,3.93848481,3.100206401,2.652548323,3.48353348,4.131515099,4.127218221,3.85248678
"Glyma08g04380.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma02g05870.1",8.846290531,8.690033818,8.671377452,7.1795049,7.908643123,7.945646487,7.843550615,8.099087933,8.126551401
"Glyma19g38400.2",4.409914796,3.963154457,3.641178542,4.651633371,4.52711229,4.904501348,3.919421798,3.846316706,3.484529468
"Glyma08g31286.1",5.837262082,5.395194889,5.722584325,5.058658307,4.948985229,5.245681607,3.364437003,3.380640935,3.680652147
"Glyma20g33460.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma12g23080.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma08g41010.1",4.189719725,5.26910711,4.779372144,5.17215966,5.526899002,5.478771324,6.669049025,6.804135202,6.998878444
"Glyma12g32680.1",7.847803285,8.047046261,7.73750404,6.584520332,7.346203592,7.513942154,7.500865591,6.904537627,7.261435506
"Glyma11g14020.1",5.179675485,6.001782658,6.028107924,3.82347168,5.243504132,5.562365272,6.124527997,5.637990303,6.608539577
"Glyma06g01330.1",0.802444419,2.195941712,2.528801926,2.504094126,2.299330519,2.024570893,2.400776787,1.925188497,2.134442499
"Glyma19g27121.1",0.802444419,2.708883726,0.802444419,0.802444419,2.152379961,2.024570893,2.400776787,1.374338448,3.255648587
"Glyma18g44870.2",0.802444419,0.802444419,2.138459829,0.802444419,1.773750117,0.802444419,0.802444419,0.802444419,2.134442499
"Glyma01g39770.1",6.754228383,7.107743483,6.836069715,6.775834678,7.070299447,7.047664811,7.798208194,7.757845181,7.558657541
"Glyma18g43740.1",5.055331333,6.441963104,6.203478115,6.70232622,6.049576057,7.018397615,5.732669997,5.739062216,5.889316549
"Glyma08g46560.2",0.802444419,2.195941712,2.284122113,3.508926494,2.750602782,2.024570893,1.960025921,2.262366414,0.802444419
"Glyma14g09961.1",0.802444419,0.802444419,2.138459829,0.802444419,2.299330519,2.485804332,3.919421798,3.212346128,3.255648587
"Glyma16g32550.2",0.802444419,0.802444419,1.488107454,0.802444419,1.495619672,0.802444419,0.802444419,1.374338448,0.802444419
"Glyma05g37430.2",2.57615938,0.802444419,1.488107454,0.802444419,1.773750117,0.802444419,0.802444419,2.050358216,2.134442499
"Glyma13g15140.2",6.393331479,5.592301962,6.352731464,5.553342477,5.095128179,4.164186463,4.479085791,4.708203451,4.853410018
"Glyma04g05720.1",3.928861976,4.806651191,3.687729849,0.802444419,2.299330519,2.485804332,0.802444419,2.161653477,2.629277496
"Glyma08g09920.3",0.802444419,2.195941712,2.985693771,0.802444419,2.54603671,2.815709867,2.717845277,2.354658205,2.134442499
"Glyma02g41520.2",0.802444419,3.788031682,3.437521613,3.82347168,3.345703274,2.485804332,1.960025921,3.299105444,2.134442499
"Glyma10g30130.5",3.60822179,3.475608771,3.262081821,5.711719484,6.040602608,5.679300111,5.632778195,5.476194639,5.488614517
"Glyma05g35360.1",5.910758846,5.811549924,6.352731464,6.315386025,6.606510813,6.23208373,6.600248922,6.604481955,6.677638245
"Glyma19g04920.1",5.677956063,4.760433252,5.066231735,5.375348724,4.869919453,4.541038243,4.029452583,4.753652563,5.075072909
"Glyma01g37406.1",4.189719725,4.446507418,4.758040717,4.485384761,4.391737343,4.051948721,4.693415826,4.999664033,4.853410018
"Glyma12g33390.8",0.802444419,0.802444419,1.969199029,0.802444419,1.773750117,2.815709867,0.802444419,1.606099385,0.802444419
"Glyma13g19600.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma10g40820.2",0.802444419,2.195941712,2.412894115,3.82347168,3.006235812,0.802444419,3.669489075,4.259742496,4.384823783
"Glyma02g13191.1",2.57615938,2.195941712,2.906502055,0.802444419,1.495619672,0.802444419,0.802444419,1.606099385,0.802444419
"Glyma12g34840.1",6.230710205,6.152069325,6.455330841,6.500270914,6.750985312,6.530507252,5.969437186,6.06669333,6.001428333
"Glyma03g02720.1",4.919179105,4.503860824,4.499621426,4.297148571,4.074821593,4.164186463,4.226705426,3.665507789,4.143559112
"Glyma15g00540.1",0.802444419,0.802444419,1.969199029,0.802444419,2.652548323,3.295618641,2.400776787,0.802444419,0.802444419
"Glyma20g24222.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma09g03990.1",7.254940521,6.645698591,7.120434015,7.678266489,7.994737074,7.615152984,7.287743502,7.121477104,6.785917358
"Glyma12g33490.1",0.802444419,0.802444419,0.802444419,0.802444419,1.495619672,0.802444419,0.802444419,1.374338448,0.802444419
"Glyma14g40660.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma16g31331.1",0.802444419,0.802444419,1.969199029,0.802444419,2.652548323,0.802444419,0.802444419,2.262366414,0.802444419
"Glyma06g18640.1",10.83573164,10.70994493,10.94604349,9.635349423,9.589017088,9.479913122,9.856891526,10.00455309,9.881324717
"Glyma13g20280.2",5.498797641,5.618378511,5.418036783,4.800537794,4.21019923,4.541038243,3.364437003,4.723514187,4.269312365
"Glyma10g32880.1",0.802444419,2.195941712,1.488107454,3.100206401,2.152379961,0.802444419,2.400776787,2.262366414,0.802444419
"Glyma09g15740.1",3.928861976,3.353473394,3.437521613,0.802444419,2.750602782,0.802444419,0.802444419,0.802444419,2.134442499
"Glyma01g09400.2",4.600559949,4.446507418,4.36465844,2.504094126,3.006235812,2.815709867,3.525391014,3.166774704,3.484529468
"Glyma13g03385.1",0.802444419,3.963154457,3.732773317,5.467097437,5.095128179,4.769986034,5.885144722,5.646022095,6.071597943
"Glyma16g24890.2",4.189719725,3.219282553,3.93848481,0.802444419,3.46073552,3.796464751,4.226705426,4.006427726,3.85248678
"Glyma02g09010.1",7.389478185,6.952586497,7.453481461,6.543010958,7.052564137,6.89500108,5.885144722,6.142414068,6.071597943
"Glyma14g24290.2",6.754228383,7.457128556,7.446857549,7.232681393,7.590056139,7.427527646,7.491400088,7.792590228,7.709234883
"Glyma10g33590.4",6.713756545,6.470849671,6.359803353,3.508926494,4.552710124,4.541038243,4.479085791,3.758838685,4.143559112
"Glyma15g11360.1",4.600559949,4.894838485,5.666614161,4.93540082,5.304829226,5.140715616,5.283230233,4.895501792,4.853410018
"Glyma11g05351.1",7.710597178,6.846388636,7.396184189,8.330182963,8.39902802,7.922137497,7.565439953,7.774407723,8.084773032
"Glyma17g09280.2",6.831915819,7.239450758,6.703400284,6.845776884,7.424127561,7.681999088,7.265702384,7.444888657,7.470557837
"Glyma14g40670.1",10.60907797,10.26275133,10.46602896,13.48965417,13.69129099,13.50067032,13.68291399,13.84973133,13.75886565
"Glyma19g24223.1",3.928861976,3.963154457,3.641178542,3.82347168,2.652548323,3.648803158,3.919421798,3.874301923,4.269312365
"Glyma09g27670.1",0.802444419,2.480108018,2.284122113,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g05931.2",2.57615938,2.480108018,2.731821462,2.504094126,3.081390186,2.815709867,2.400776787,2.440040652,0.802444419
"Glyma10g30650.1",5.179675485,5.565744113,5.572272223,3.100206401,1.495619672,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma13g23830.7",2.57615938,2.708883726,2.634493029,3.508926494,3.220032249,3.077327899,5.04462986,4.999664033,5.141950986
"Glyma02g38210.15",3.60822179,0.802444419,2.138459829,0.802444419,2.54603671,2.815709867,3.181867923,2.854499165,2.629277496
"Glyma04g02140.1",8.023616271,8.214335225,7.886893574,0.802444419,2.54603671,2.485804332,2.717845277,2.050358216,3.680652147
"Glyma13g29400.1",9.171650131,9.068577844,8.969341714,9.214175968,9.884803065,9.826520643,8.723663117,8.766622339,9.198140248
"Glyma01g36740.1",6.539451945,6.607189872,6.352731464,5.375348724,5.447586962,6.098559621,5.525432095,5.868236067,5.539058301
"Glyma01g34580.1",0.802444419,1.806181881,0.802444419,0.802444419,2.152379961,0.802444419,0.802444419,1.606099385,2.134442499
"Glyma04g32680.2",3.928861976,3.475608771,3.198162033,4.485384761,4.109900021,4.62150018,3.919421798,4.51040576,4.683947725
"Glyma20g34920.1",0.802444419,3.219282553,3.381516002,3.82347168,2.652548323,4.164186463,4.029452583,3.697318402,3.85248678
"Glyma04g36620.2",3.189934035,2.480108018,3.323111951,3.508926494,3.75743533,3.48353348,3.919421798,3.928651336,3.680652147
"Glyma12g33390.9",0.802444419,0.802444419,1.763406798,0.802444419,1.981549201,2.024570893,0.802444419,0.802444419,0.802444419
"Glyma12g30840.1",5.498797641,5.454320438,5.198595313,5.984182951,6.466171164,5.951385735,6.857704456,6.782459946,6.459535737
"Glyma17g33780.1",7.414942818,7.328923846,7.684998148,6.584520332,6.459455654,6.777625152,6.09981137,6.048639348,6.001428333
"Glyma02g19000.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma15g24120.3",4.409914796,4.38674731,4.646333248,4.08008541,3.514821475,3.48353348,3.919421798,3.874301923,2.979755932
"Glyma02g36610.1",0.802444419,0.802444419,0.802444419,0.802444419,2.652548323,0.802444419,2.970397346,2.519621769,3.255648587
"Glyma16g05730.1",0.802444419,0.802444419,1.763406798,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,2.629277496
"Glyma06g08710.1",4.768720191,4.190730225,3.93848481,4.297148571,4.363046337,4.365060981,4.315904794,4.031427077,3.484529468
"Glyma01g39030.1",3.60822179,4.190730225,4.392694045,4.651633371,4.038849525,3.796464751,4.029452583,3.955057373,3.255648587
"Glyma15g02140.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma18g08530.1",3.60822179,3.587762083,4.420187929,0.802444419,2.429190874,2.024570893,0.802444419,2.79429905,0.802444419
"Glyma09g17060.1",3.189934035,5.130880254,4.71439929,6.315386025,5.42014695,5.562365272,7.113588064,6.988970744,7.103017112
"Glyma07g02210.4",4.919179105,4.806651191,4.779372144,3.100206401,3.843760721,3.077327899,1.960025921,2.731104899,3.255648587
"Glyma08g09191.1",0.802444419,0.802444419,1.763406798,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma19g05890.2",4.189719725,4.936976565,4.692068797,3.508926494,2.926515396,0.802444419,3.364437003,3.340484327,2.629277496
"Glyma13g09260.1",6.941122065,7.089237479,6.851199971,7.678266489,7.738851557,7.460542727,7.500865591,7.54266954,7.942319836
"Glyma05g32140.2",3.928861976,3.353473394,3.437521613,2.504094126,2.652548323,3.077327899,4.029452583,3.256422827,2.134442499
"Glyma12g35831.1",2.57615938,0.802444419,2.528801926,2.504094126,1.773750117,2.024570893,2.717845277,2.664562324,2.134442499
"Glyma03g05550.1",2.57615938,4.190730225,3.732773317,0.802444419,3.617015097,4.769986034,5.04462986,5.120053821,5.141950986
"Glyma17g06770.1",3.928861976,2.708883726,2.528801926,0.802444419,1.981549201,0.802444419,4.029452583,4.579428056,4.269312365
"Glyma14g13780.1",7.603932301,7.089237479,7.433517765,8.576294727,9.087501633,8.626791753,6.45193941,7.001532641,7.231113352
"Glyma04g40823.1",4.409914796,4.977911166,3.641178542,12.25734494,11.58758249,11.90262982,11.64497901,11.72796875,11.04801464
"Glyma09g35721.1",3.189934035,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma14g39520.2",3.189934035,4.259121106,4.048843376,5.058658307,4.24211383,4.268174867,4.131515099,3.874301923,4.143559112
"Glyma19g36605.1",5.179675485,5.333533195,5.100484335,4.93540082,4.474495531,4.697669934,4.226705426,4.080134633,4.384823783
"Glyma03g39890.1",3.189934035,1.806181881,2.822146858,2.504094126,1.773750117,2.024570893,0.802444419,0.802444419,0.802444419
"Glyma06g41700.1",4.600559949,4.043159278,3.976240132,4.93540082,5.304829226,4.838822579,3.800033846,3.665507789,3.680652147
"Glyma05g05430.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,1.374338448,0.802444419
"Glyma04g05030.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma06g10790.1",7.363555892,7.652538121,7.639250268,8.242167114,8.41646356,8.337945694,8.26058507,8.301835337,8.206644658
"Glyma14g37040.1",0.802444419,2.708883726,2.528801926,2.504094126,1.773750117,0.802444419,0.802444419,1.606099385,0.802444419
"Glyma16g26880.2",2.57615938,2.902131009,2.634493029,2.504094126,2.54603671,2.024570893,1.960025921,2.440040652,2.629277496
"Glyma08g10871.1",4.600559949,4.043159278,3.859787307,3.508926494,4.038849525,3.796464751,4.315904794,4.031427077,4.005527029
"Glyma05g32900.1",9.52729052,9.720475464,9.375494958,7.427712999,7.954721092,8.233584541,7.050527128,7.038574861,6.980766738
"Glyma16g22502.1",3.60822179,3.219282553,3.198162033,2.504094126,3.006235812,3.077327899,3.181867923,3.119595914,2.979755932
"Glyma05g01240.2",4.189719725,3.963154457,4.841522825,2.504094126,2.750602782,3.077327899,2.970397346,2.967061604,3.484529468
"Glyma14g00650.1",2.57615938,4.190730225,3.437521613,3.100206401,3.006235812,3.295618641,3.364437003,3.632951641,2.979755932
"Glyma08g04410.4",0.802444419,2.195941712,1.763406798,0.802444419,0.802444419,0.802444419,0.802444419,1.606099385,0.802444419
"Glyma08g15005.1",4.768720191,6.767104229,4.939465402,6.21321582,6.332897913,6.611150492,5.449142901,5.187720718,6.584750654
"Glyma09g37670.1",0.802444419,0.802444419,0.802444419,0.802444419,1.773750117,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g02370.1",0.802444419,0.802444419,0.802444419,2.504094126,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g37970.8",6.286980845,6.097532251,5.917394924,5.375348724,6.525243205,6.705997925,7.050527128,6.979476989,6.998878444
"Glyma12g15370.2",3.928861976,3.587762083,3.491326922,2.504094126,2.299330519,2.024570893,1.960025921,2.79429905,2.629277496
"Glyma20g38580.1",6.585043125,7.383100878,6.78970245,5.17215966,5.837964516,4.268174867,4.991751957,6.298231794,5.587793098
"Glyma03g07520.1",3.928861976,4.190730225,3.641178542,2.504094126,2.429190874,3.077327899,4.131515099,4.579428056,4.853410018
"Glyma07g31840.1",4.768720191,4.503860824,5.066231735,4.297148571,4.21019923,4.051948721,4.029452583,4.361443707,3.680652147
